attemptdate,attemptresult,userid,type,defsite,groupname,maxsessionuid
3/25/2020 14:14,TIMEOUT,HBA1686,AUTHORIZED,LA,PLANNER,898606
3/25/2020 14:15,TIMEOUT,HBA1835,LIMITED,TX,MAINTENANCE TECHNICIAN,897986
3/25/2020 14:15,TIMEOUT,HBA2117,AUTHORIZED,TX,ENGINEER,898355
3/25/2020 14:15,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898363
3/25/2020 14:15,LOGIN,HBA1897,AUTHORIZED,LA,PLANNER,898414
3/25/2020 14:16,TIMEOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898524
3/25/2020 14:16,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898707
3/25/2020 14:16,TIMEOUT,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898336
3/25/2020 14:16,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898612
3/25/2020 14:17,LOGIN,HBA1945,LIMITED,LA,QUICK REPORTING USER,898808
3/25/2020 14:17,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898806
3/25/2020 14:17,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898525
3/25/2020 14:17,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898526
3/25/2020 14:18,LOGIN,HBA1945,LIMITED,LA,QUICK REPORTING USER,898527
3/25/2020 14:18,LOGIN,HBA1991,LIMITED,LA,CONTRACTOR,897778
3/25/2020 14:19,LOGIN,HBA1913,LIMITED,TX,QUICK REPORTING USER,898613
3/25/2020 14:20,LOGIN,HBA1965,LIMITED,LA,MAINTENANCE TECHNICIAN,898415
3/25/2020 14:20,LOGIN,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898614
3/25/2020 14:20,LOGIN,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,898528
3/25/2020 14:21,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898807
3/25/2020 14:21,TIMEOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898612
3/25/2020 14:22,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898526
3/25/2020 14:22,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898525
3/25/2020 14:22,LOGOUT,HBA1945,LIMITED,LA,QUICK REPORTING USER,898527
3/25/2020 14:22,LOGIN,HBA1748,LIMITED,LA,CONTRACTOR SUPERVISOR,897779
3/25/2020 14:23,LOGIN,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,898529
3/25/2020 14:23,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897780
3/25/2020 14:23,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,897781
3/25/2020 14:24,TIMEOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897774
3/25/2020 14:24,TIMEOUT,HBA2102,LIMITED,TX,MAINTENANCE SUPERVISOR,898609
3/25/2020 14:24,LOGOUT,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,898528
3/25/2020 14:24,LOGIN,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898530
3/25/2020 14:25,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,898099
3/25/2020 14:25,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898708
3/25/2020 14:25,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898708
3/25/2020 14:25,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898709
3/25/2020 14:25,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898710
3/25/2020 14:25,TIMEOUT,HBA2144,AUTHORIZED,TX,MASTER DATA,897978
3/25/2020 14:26,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898531
3/25/2020 14:26,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898532
3/25/2020 14:26,LOGIN,HBA1845,AUTHORIZED,LA,SCHEDULER,898533
3/25/2020 14:27,TIMEOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,897781
3/25/2020 14:27,TIMEOUT,HBA2151,AUTHORIZED,LA,MASTER DATA,897976
3/25/2020 14:27,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,898704
3/25/2020 14:27,LOGIN,HBA2048,AUTHORIZED,LA,PLANNER,898711
3/25/2020 14:27,LOGIN,HBA1749,LIMITED,LA,CONTRACTOR TECHNICIAN,898364
3/25/2020 14:28,TIMEOUT,HBA1893,AUTHORIZED,LA,PLANNER,897983
3/25/2020 14:28,LOGIN,HBA2031,AUTHORIZED,TX,MASTER DATA,898809
3/25/2020 14:29,TIMEOUT,HBA1913,LIMITED,TX,QUICK REPORTING USER,898613
3/25/2020 14:29,TIMEOUT,HBA2170,LIMITED,TX,QUICK REPORTING USER,897989
3/25/2020 14:30,TIMEOUT,HBA1657,AUTHORIZED,TX,PLANNER,898199
3/25/2020 14:30,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898531
3/25/2020 14:30,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898532
3/25/2020 14:30,LOGOUT,HBA1845,AUTHORIZED,LA,SCHEDULER,898533
3/25/2020 14:31,LOGIN,HBA2008,LIMITED,LA,CONTRACTOR SUPERVISOR,898615
3/25/2020 14:32,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898534
3/25/2020 14:32,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898810
3/25/2020 14:32,LOGIN,HBA2099,AUTHORIZED,LA,ENGINEER,898535
3/25/2020 14:32,LOGIN,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898536
3/25/2020 14:33,LOGIN,HBA1655,LIMITED,LA,QUICK REPORTING USER,898811
3/25/2020 14:34,LOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897777
3/25/2020 14:34,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897991
3/25/2020 14:34,TIMEOUT,HBA1755,AUTHORIZED,LA,PLANNER,898081
3/25/2020 14:34,LOGIN,HBA2148,LIMITED,TX,QUICK REPORTING USER,897992
3/25/2020 14:34,LOGIN,HBA1866,LIMITED,LA,QUICK REPORTING USER,898537
3/25/2020 14:34,TIMEOUT,HBA1827,AUTHORIZED,LA,PLANNER,898407
3/25/2020 14:35,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898810
3/25/2020 14:35,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898534
3/25/2020 14:36,LOGOUT,HBA2008,LIMITED,LA,CONTRACTOR SUPERVISOR,898615
3/25/2020 14:36,LOGIN,HBA1714,LIMITED,LA,QUICK REPORTING USER,898538
3/25/2020 14:36,TIMEOUT,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,898412
3/25/2020 14:37,LOGIN,HBA1913,LIMITED,TX,QUICK REPORTING USER,898616
3/25/2020 14:37,LOGOUT,HBA1913,LIMITED,TX,QUICK REPORTING USER,898616
3/25/2020 14:37,LOGIN,HBA1913,LIMITED,TX,QUICK REPORTING USER,898617
3/25/2020 14:38,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898539
3/25/2020 14:38,LOGIN,HBA1863,LIMITED,LA,CONTRACTOR,898540
3/25/2020 14:38,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898812
3/25/2020 14:38,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898813
3/25/2020 14:39,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,897782
3/25/2020 14:39,LOGIN,HBA2170,LIMITED,TX,QUICK REPORTING USER,897993
3/25/2020 14:40,LOGIN,HBA1936,AUTHORIZED,TX,MASTER DATA,898365
3/25/2020 14:40,TIMEOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,897988
3/25/2020 14:40,LOGIN,HBA1925,LIMITED,LA,CONTRACTOR TECHNICIAN,898814
3/25/2020 14:41,TIMEOUT,HBA2086,AUTHORIZED,TX,MASTER DATA,897776
3/25/2020 14:41,LOGIN,HBA2085,LIMITED,TX,QUICK REPORTING USER,898712
3/25/2020 14:41,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898541
3/25/2020 14:41,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898542
3/25/2020 14:42,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898812
3/25/2020 14:42,TIMEOUT,HBA2170,LIMITED,TX,QUICK REPORTING USER,897993
3/25/2020 14:42,LOGIN,HBA1975,LIMITED,LA,CONTRACTOR SUPERVISOR,898366
3/25/2020 14:42,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898539
3/25/2020 14:42,TIMEOUT,HBA1714,LIMITED,LA,QUICK REPORTING USER,898538
3/25/2020 14:43,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898813
3/25/2020 14:44,LOGIN,HBA2122,LIMITED,LA,QUICK REPORTING USER,898815
3/25/2020 14:45,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898541
3/25/2020 14:45,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,897994
3/25/2020 14:45,TIMEOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898363
3/25/2020 14:45,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898618
3/25/2020 14:46,TIMEOUT,HBA1849,AUTHORIZED,TX,STOREROOM CLERK,898513
3/25/2020 14:46,LOGIN,HBA1853,LIMITED,LA,QUICK REPORTING USER,898367
3/25/2020 14:46,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898416
3/25/2020 14:46,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898542
3/25/2020 14:48,TIMEOUT,HBA1945,LIMITED,LA,QUICK REPORTING USER,898808
3/25/2020 14:49,LOGIN,HBA1724,AUTHORIZED,TX,STOREROOM MANAGER,897783
3/25/2020 14:49,LOGOUT,HBA1724,AUTHORIZED,TX,STOREROOM MANAGER,897783
3/25/2020 14:49,LOGIN,HBA1724,AUTHORIZED,TX,STOREROOM MANAGER,897784
3/25/2020 14:49,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898416
3/25/2020 14:49,TIMEOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897780
3/25/2020 14:50,LOGIN,HBA2089,AUTHORIZED,LA,MAINTENANCE SUPERVISOR,898816
3/25/2020 14:50,LOGIN,HBA1839,AUTHORIZED,LA,MASTER DATA,898817
3/25/2020 14:50,TIMEOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898511
3/25/2020 14:51,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,897994
3/25/2020 14:51,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898707
3/25/2020 14:51,TIMEOUT,HBA1853,LIMITED,LA,QUICK REPORTING USER,898367
3/25/2020 14:52,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898543
3/25/2020 14:52,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898544
3/25/2020 14:53,TIMEOUT,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,898705
3/25/2020 14:54,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,898713
3/25/2020 14:54,TIMEOUT,HBA2085,LIMITED,TX,QUICK REPORTING USER,898712
3/25/2020 14:55,LOGIN,HBA2151,AUTHORIZED,LA,MASTER DATA,897995
3/25/2020 14:55,SYSLOGOUT,HBA2117,AUTHORIZED,TX,ENGINEER,898406
3/25/2020 14:55,LOGOUT,HBA1839,AUTHORIZED,LA,MASTER DATA,898817
3/25/2020 14:56,TIMEOUT,HBA1975,LIMITED,LA,CONTRACTOR SUPERVISOR,898366
3/25/2020 14:56,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898544
3/25/2020 14:56,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898543
3/25/2020 14:56,TIMEOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898709
3/25/2020 14:57,TIMEOUT,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,898198
3/25/2020 14:57,LOGOUT,HBA1863,LIMITED,LA,CONTRACTOR,898540
3/25/2020 14:57,LOGIN,HBA1960,AUTHORIZED,LA,PLANNER,898368
3/25/2020 14:57,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898369
3/25/2020 14:58,TIMEOUT,HBA1864,AUTHORIZED,TX,PLANNER,897775
3/25/2020 14:58,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898818
3/25/2020 14:58,TIMEOUT,HBA1867,AUTHORIZED,LA,PLANNER,898356
3/25/2020 14:58,LOGIN,HBA2068,LIMITED,LA,CONTRACTOR TECHNICIAN,898819
3/25/2020 14:58,TIMEOUT,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,898529
3/25/2020 14:59,TIMEOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898710
3/25/2020 14:59,LOGOUT,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,898604
3/25/2020 14:59,LOGIN,HBA1877,LIMITED,LA,MAINTENANCE SUPERVISOR,898714
3/25/2020 15:00,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,897996
3/25/2020 15:00,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898545
3/25/2020 15:00,TIMEOUT,HBA2031,AUTHORIZED,TX,MASTER DATA,898809
3/25/2020 15:01,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898619
3/25/2020 15:01,TIMEOUT,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,898411
3/25/2020 15:01,TIMEOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898369
3/25/2020 15:03,TIMEOUT,HBA1960,AUTHORIZED,LA,PLANNER,898368
3/25/2020 15:03,TIMEOUT,HBA1724,AUTHORIZED,TX,STOREROOM MANAGER,897784
3/25/2020 15:03,LOGIN,HBA1960,AUTHORIZED,LA,PLANNER,897785
3/25/2020 15:04,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,897996
3/25/2020 15:04,TIMEOUT,HBA2099,AUTHORIZED,LA,ENGINEER,898535
3/25/2020 15:04,LOGIN,HBA1988,LIMITED,LA,CONTRACTOR SUPERVISOR,897997
3/25/2020 15:04,TIMEOUT,HBA1748,LIMITED,LA,CONTRACTOR SUPERVISOR,897779
3/25/2020 15:04,TIMEOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,897990
3/25/2020 15:05,TIMEOUT,HBA1769,AUTHORIZED,TX,PLANNER,898706
3/25/2020 15:05,TIMEOUT,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,898514
3/25/2020 15:05,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898546
3/25/2020 15:05,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898547
3/25/2020 15:05,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898820
3/25/2020 15:05,LOGIN,HBA1746,LIMITED,LA,CONTRACTOR TECHNICIAN,897998
3/25/2020 15:05,LOGOUT,HBA1746,LIMITED,LA,CONTRACTOR TECHNICIAN,897998
3/25/2020 15:05,LOGIN,HBA1746,LIMITED,LA,CONTRACTOR TECHNICIAN,897999
3/25/2020 15:05,LOGIN,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898548
3/25/2020 15:05,LOGIN,HBA2146,LIMITED,LA,MAINTENANCE TECHNICIAN,898715
3/25/2020 15:06,TIMEOUT,HBA1866,LIMITED,LA,QUICK REPORTING USER,898537
3/25/2020 15:06,SYSLOGOUT,HBA1637,AUTHORIZED,LA,PLANNER,898300
3/25/2020 15:07,TIMEOUT,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898614
3/25/2020 15:07,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898549
3/25/2020 15:07,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898550
3/25/2020 15:07,TIMEOUT,HBA1913,LIMITED,TX,QUICK REPORTING USER,898617
3/25/2020 15:07,LOGIN,HBA1748,LIMITED,LA,CONTRACTOR SUPERVISOR,897786
3/25/2020 15:07,TIMEOUT,HBA1960,AUTHORIZED,LA,PLANNER,897785
3/25/2020 15:08,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,898711
3/25/2020 15:08,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898370
3/25/2020 15:08,LOGOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898548
3/25/2020 15:08,TIMEOUT,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,898520
3/25/2020 15:09,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898546
3/25/2020 15:09,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898547
3/25/2020 15:09,LOGOUT,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898536
3/25/2020 15:09,LOGOUT,HBA2146,LIMITED,LA,MAINTENANCE TECHNICIAN,898715
3/25/2020 15:09,LOGIN,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898551
3/25/2020 15:09,LOGIN,HBA1769,AUTHORIZED,TX,PLANNER,898716
3/25/2020 15:09,TIMEOUT,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,898608
3/25/2020 15:09,LOGIN,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,898371
3/25/2020 15:09,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,897782
3/25/2020 15:09,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898820
3/25/2020 15:09,LOGOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898370
3/25/2020 15:09,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898372
3/25/2020 15:10,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898821
3/25/2020 15:10,LOGOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898372
3/25/2020 15:10,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898822
3/25/2020 15:10,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898823
3/25/2020 15:10,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898373
3/25/2020 15:10,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898552
3/25/2020 15:10,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898553
3/25/2020 15:10,LOGIN,HBA2158,AUTHORIZED,LA,IT ANALYST,898000
3/25/2020 15:11,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,898620
3/25/2020 15:11,LOGOUT,HBA1756,AUTHORIZED,LA,PLANNER,898620
3/25/2020 15:11,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,898621
3/25/2020 15:11,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898549
3/25/2020 15:11,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898550
3/25/2020 15:12,LOGOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898373
3/25/2020 15:12,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898821
3/25/2020 15:12,LOGIN,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,898622
3/25/2020 15:12,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898417
3/25/2020 15:13,LOGIN,HBA1695,LIMITED,LA,MAINTENANCE TECHNICIAN,898623
3/25/2020 15:13,SYSLOGOUT,HBA1772,AUTHORIZED,TX,ENGINEER,897698
3/25/2020 15:13,LOGIN,HBA1864,AUTHORIZED,TX,PLANNER,897787
3/25/2020 15:13,LOGIN,HBA2048,AUTHORIZED,LA,PLANNER,898717
3/25/2020 15:13,LOGIN,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,898718
3/25/2020 15:14,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898823
3/25/2020 15:14,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898822
3/25/2020 15:14,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,897788
3/25/2020 15:14,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898553
3/25/2020 15:14,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898552
3/25/2020 15:15,TIMEOUT,HBA2122,LIMITED,LA,QUICK REPORTING USER,898815
3/25/2020 15:15,TIMEOUT,HBA1919,AUTHORIZED,LA,STOREROOM CLERK,898703
3/25/2020 15:15,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898417
3/25/2020 15:15,TIMEOUT,HBA1749,LIMITED,LA,CONTRACTOR TECHNICIAN,898364
3/25/2020 15:16,LOGIN,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,898418
3/25/2020 15:16,TIMEOUT,HBA1746,LIMITED,LA,CONTRACTOR TECHNICIAN,897999
3/25/2020 15:17,SYSLOGOUT,HBA1632,AUTHORIZED,TX,STOREROOM CLERK,897900
3/25/2020 15:17,LOGOUT,HBA1695,LIMITED,LA,MAINTENANCE TECHNICIAN,898623
3/25/2020 15:17,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,897788
3/25/2020 15:18,TIMEOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898618
3/25/2020 15:18,TIMEOUT,HBA1769,AUTHORIZED,TX,PLANNER,898716
3/25/2020 15:18,LOGIN,HBA1979,LIMITED,TX,MAINTENANCE SUPERVISOR,898824
3/25/2020 15:18,LOGOUT,HBA2089,AUTHORIZED,LA,MAINTENANCE SUPERVISOR,898816
3/25/2020 15:18,LOGOUT,HBA1655,LIMITED,LA,QUICK REPORTING USER,898811
3/25/2020 15:18,TIMEOUT,HBA1965,LIMITED,LA,MAINTENANCE TECHNICIAN,898415
3/25/2020 15:18,LOGIN,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,898719
3/25/2020 15:19,LOGIN,HBA2125,LIMITED,LA,MAINTENANCE TECHNICIAN,897789
3/25/2020 15:19,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,898902
3/25/2020 15:20,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898624
3/25/2020 15:21,LOGOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898624
3/25/2020 15:21,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898625
3/25/2020 15:21,LOGOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898625
3/25/2020 15:21,LOGOUT,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,898719
3/25/2020 15:22,TIMEOUT,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898530
3/25/2020 15:22,LOGIN,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898554
3/25/2020 15:23,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898626
3/25/2020 15:23,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898555
3/25/2020 15:23,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897790
3/25/2020 15:23,TIMEOUT,HBA1925,LIMITED,LA,CONTRACTOR TECHNICIAN,898814
3/25/2020 15:23,LOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897790
3/25/2020 15:23,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897791
3/25/2020 15:24,LOGOUT,HBA2125,LIMITED,LA,MAINTENANCE TECHNICIAN,897789
3/25/2020 15:24,LOGIN,HBA1755,AUTHORIZED,LA,PLANNER,898825
3/25/2020 15:24,TIMEOUT,HBA1991,LIMITED,LA,CONTRACTOR,897778
3/25/2020 15:25,LOGIN,HBA1695,LIMITED,LA,MAINTENANCE TECHNICIAN,898720
3/25/2020 15:25,LOGIN,HBA1775,LIMITED,LA,MAINTENANCE TECHNICIAN,898374
3/25/2020 15:25,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,898713
3/25/2020 15:26,TIMEOUT,HBA2023,AUTHORIZED,TX,PLANNER,898317
3/25/2020 15:26,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,898371
3/25/2020 15:26,LOGOUT,HBA1775,LIMITED,LA,MAINTENANCE TECHNICIAN,898374
3/25/2020 15:26,TIMEOUT,HBA2151,AUTHORIZED,LA,MASTER DATA,897995
3/25/2020 15:26,TIMEOUT,HBA1601,AUTHORIZED,TX,STOREROOM CLERK,898519
3/25/2020 15:26,TIMEOUT,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898551
3/25/2020 15:27,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,898418
3/25/2020 15:27,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898555
3/25/2020 15:27,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898419
3/25/2020 15:27,LOGOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,898419
3/25/2020 15:28,LOGOUT,HBA1695,LIMITED,LA,MAINTENANCE TECHNICIAN,898720
3/25/2020 15:28,TIMEOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898818
3/25/2020 15:28,LOGIN,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898556
3/25/2020 15:28,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898826
3/25/2020 15:31,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898903
3/25/2020 15:31,TIMEOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,898619
3/25/2020 15:32,TIMEOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898545
3/25/2020 15:32,LOGIN,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898627
3/25/2020 15:32,LOGIN,HBA1975,LIMITED,LA,CONTRACTOR SUPERVISOR,898628
3/25/2020 15:32,LOGIN,HBA1671,LIMITED,LA,MAINTENANCE TECHNICIAN,898904
3/25/2020 15:33,LOGIN,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898827
3/25/2020 15:33,SYSLOGOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898360
3/25/2020 15:33,LOGIN,HBA1867,AUTHORIZED,LA,PLANNER,898375
3/25/2020 15:34,TIMEOUT,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,898554
3/25/2020 15:34,LOGIN,HBA1621,AUTHORIZED,TX,IT ANALYST,898557
3/25/2020 15:34,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,897792
3/25/2020 15:34,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,897793
3/25/2020 15:35,LOGIN,HBA2144,AUTHORIZED,TX,MASTER DATA,898905
3/25/2020 15:35,LOGOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898556
3/25/2020 15:37,TIMEOUT,HBA1827,AUTHORIZED,LA,PLANNER,898193
3/25/2020 15:37,LOGIN,HBA2098,AUTHORIZED,TX,IT ANALYST,898721
3/25/2020 15:37,LOGIN,HBA1925,LIMITED,LA,CONTRACTOR TECHNICIAN,898420
